user_id,title_chapter,title_topic
531,"5. Relational Data Model","Relational Algebra"
531,"5. Relational Data Model","Relational Calculus"
440,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
461,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Total Participation"
531,"6. Logical Design: Data Model Mapping",การแปลงแบบจำลองอีอี-อาร์ไปสู่แบบจำลองเชิงสัมพันธ์
354,"1. Introduction to Database System","แนวคิดฐานข้อมูล (Database Approach)"
461,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Overlap"
531,"6. Logical Design: Data Model Mapping","Logical design Total Participation and Not Null Constraint"
531,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Overlap"
508,"6. Logical Design: Data Model Mapping","Logical design Total Participation and Not Null Constraint"
416,"5. Relational Data Model","Operation and Transaction Concepts"
416,"5. Relational Data Model","ตัวดำเนินการสำหรับแบบจำลองเชิงสัมพันธ์ (Operations for the Relational Model)"
416,"5. Relational Data Model","Relational Algebra"
354,"1. Introduction to Database System","ข้อดีของระบบจัดการฐานข้อมูล (Advantages of the DBMS)"
461,"6. Logical Design: Data Model Mapping","Logical Design Technique"
461,"6. Logical Design: Data Model Mapping","Logical design N-ary"
480,"6. Logical Design: Data Model Mapping","Logical design N-ary"
480,"5. Relational Data Model","Relational Calculus"
480,"5. Relational Data Model","Relational Algebra"
515,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
488,"1. Introduction to Database System","แนวคิดฐานข้อมูล (Database Approach)"
461,"6. Logical Design: Data Model Mapping","Logical design Multivalued2"
438,"6. Logical Design: Data Model Mapping","การแปลงแบบจำลองอี-อาร์ ไปสู่แบบจำลองเชิงสัมพันธ์"
515,"6. Logical Design: Data Model Mapping","Logical design Multivalued2"
488,"2. Database System Concepts and Architecture","คำอธิบายโครงสร้างฐานข้อมูล และข้อมูลในฐานข้อมูล (Schemas & Instances)"
538,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Overlap"
515,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Overlap"
538,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Total Participation"
538,"6. Logical Design: Data Model Mapping","Logical design Total Participation and Not Null Constraint"
429,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Total Participation"
528,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Overlap"
417,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Overlap"
417,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Total Participation"
417,"6. Logical Design: Data Model Mapping","Logical design Total Participation and Not Null Constraint"
528,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Total Participation"
528,"6. Logical Design: Data Model Mapping","Logical design Total Participation and Not Null Constraint"
491,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Total Participation"
458,"1. Introduction to Database System","ข้อดีของระบบจัดการฐานข้อมูล (Advantages of the DBMS)"
458,"2. Database System Concepts and Architecture","แบบจำลองข้อมูล (Data Models)"
458,"2. Database System Concepts and Architecture","ภาษาสำหรับฐานข้อมูล (Database Languages)"
386,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
407,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Overlap"
386,"6. Logical Design: Data Model Mapping","การแปลงแบบจำลองอี-อาร์ ไปสู่แบบจำลองเชิงสัมพันธ์"
386,"6. Logical Design: Data Model Mapping",การแปลงแบบจำลองอีอี-อาร์ไปสู่แบบจำลองเชิงสัมพันธ์
386,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
407,"6. Logical Design: Data Model Mapping","Logical Design Technique"
386,"6. Logical Design: Data Model Mapping","Logical design Multivalued2"
386,"6. Logical Design: Data Model Mapping","Logical design N-ary"
386,"6. Logical Design: Data Model Mapping","Logical Design Technique"
407,"6. Logical Design: Data Model Mapping","Logical design Total Participation and Not Null Constraint"
386,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Overlap"
480,"6. Logical Design: Data Model Mapping","Logical Design Technique"
480,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Overlap"
360,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Overlap"
457,"1. Introduction to Database System","ฟังก์ชันของระบบจัดการฐานข้อมูล (DBMS Functions)"
457,"1. Introduction to Database System","วิวัฒนาการของระบบฐานข้อมูล (Evolution of Database Systems)"
535,"2. Database System Concepts and Architecture","แบบจำลองข้อมูล (Data Models)"
535,"2. Database System Concepts and Architecture","สถาปัตยกรรมของระบบฐานข้อมูล (Database System Architecture)"
457,"1. Introduction to Database System","สภาพแวดล้อมของระบบฐานข้อมูล (Database System Environment)"
360,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Total Participation"
535,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
360,"6. Logical Design: Data Model Mapping","Logical design Total Participation and Not Null Constraint"
457,"1. Introduction to Database System","แนวคิดฐานข้อมูล (Database Approach)"
457,"1. Introduction to Database System","ข้อดีของระบบจัดการฐานข้อมูล (Advantages of the DBMS)"
457,"2. Database System Concepts and Architecture","แบบจำลองข้อมูล (Data Models)"
457,"2. Database System Concepts and Architecture","คำอธิบายโครงสร้างฐานข้อมูล และข้อมูลในฐานข้อมูล (Schemas & Instances)"
457,"2. Database System Concepts and Architecture","สถาปัตยกรรมของระบบฐานข้อมูล (Database System Architecture)"
457,"2. Database System Concepts and Architecture","สถาปัตยกรรมสำหรับระบบจัดการฐานข้อมูล (Architectures for DBMSs)"
457,"2. Database System Concepts and Architecture","องค์ประกอบของระบบจัดการฐานข้อมูล (DBMS Component Modules)"
457,"2. Database System Concepts and Architecture","ภาษาสำหรับฐานข้อมูล (Database Languages)"
457,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
457,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
457,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
457,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
281,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Overlap"
281,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Total Participation"
281,"6. Logical Design: Data Model Mapping","Logical design Total Participation and Not Null Constraint"
369,"5. Relational Data Model","ตัวดำเนินการสำหรับแบบจำลองเชิงสัมพันธ์ (Operations for the Relational Model)"
369,"6. Logical Design: Data Model Mapping","การแปลงแบบจำลองอี-อาร์ ไปสู่แบบจำลองเชิงสัมพันธ์"
369,"5. Relational Data Model","เงื่อนไขบังคับของแบบจำลองเชิงสัมพันธ์ (Relational Model Constraints)"
369,"5. Relational Data Model","แนวคิดแบบจำลองเชิงสัมพันธ์ (Relational Model Concepts)"
369,"5. Relational Data Model","Schema-based constraints"
350,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Overlap"
350,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Total Participation"
350,"6. Logical Design: Data Model Mapping","Logical design Total Participation and Not Null Constraint"
458,"1. Introduction to Database System","วิวัฒนาการของระบบฐานข้อมูล (Evolution of Database Systems)"
458,"1. Introduction to Database System","แนวคิดฐานข้อมูล (Database Approach)"
458,"2. Database System Concepts and Architecture","คำอธิบายโครงสร้างฐานข้อมูล และข้อมูลในฐานข้อมูล (Schemas & Instances)"
458,"2. Database System Concepts and Architecture","สถาปัตยกรรมของระบบฐานข้อมูล (Database System Architecture)"
458,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
458,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
458,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
519,"1. Introduction to Database System","สภาพแวดล้อมของระบบฐานข้อมูล (Database System Environment)"
458,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
535,"2. Database System Concepts and Architecture","ภาษาสำหรับฐานข้อมูล (Database Languages)"
438,"6. Logical Design: Data Model Mapping","Logical Design Technique"
535,"1. Introduction to Database System","ฟังก์ชันของระบบจัดการฐานข้อมูล (DBMS Functions)"
458,"4. Database Design using EER Model","Specialization Hierarchy"
458,"4. Database Design using EER Model","แนวทางของกระบวนการออกแบบสำหรับ EER"
534,"2. Database System Concepts and Architecture","คำอธิบายโครงสร้างฐานข้อมูล และข้อมูลในฐานข้อมูล (Schemas & Instances)"
458,"5. Relational Data Model","ตัวดำเนินการสำหรับแบบจำลองเชิงสัมพันธ์ (Operations for the Relational Model)"
458,"5. Relational Data Model","Relational Algebra"
458,"5. Relational Data Model","Relational Calculus"
458,"6. Logical Design: Data Model Mapping","การแปลงแบบจำลองอี-อาร์ ไปสู่แบบจำลองเชิงสัมพันธ์"
458,"6. Logical Design: Data Model Mapping",การแปลงแบบจำลองอีอี-อาร์ไปสู่แบบจำลองเชิงสัมพันธ์
535,"1. Introduction to Database System","วิวัฒนาการของระบบฐานข้อมูล (Evolution of Database Systems)"
458,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
458,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
466,"4. Database Design using EER Model","บทเกริ่นนำ (Introduction)"
466,"4. Database Design using EER Model","Specialization Hierarchy"
466,"4. Database Design using EER Model","แนวทางของกระบวนการออกแบบสำหรับ EER"
466,"5. Relational Data Model","แนวคิดแบบจำลองเชิงสัมพันธ์ (Relational Model Concepts)"
466,"5. Relational Data Model","เงื่อนไขบังคับของแบบจำลองเชิงสัมพันธ์ (Relational Model Constraints)"
466,"5. Relational Data Model","Schema-based constraints"
466,"5. Relational Data Model","Operation and Transaction Concepts"
466,"5. Relational Data Model","ตัวดำเนินการสำหรับแบบจำลองเชิงสัมพันธ์ (Operations for the Relational Model)"
466,"5. Relational Data Model","Relational Algebra"
466,"5. Relational Data Model","Relational Calculus"
466,"6. Logical Design: Data Model Mapping",การแปลงแบบจำลองอีอี-อาร์ไปสู่แบบจำลองเชิงสัมพันธ์
466,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
406,"1. Introduction to Database System","วิวัฒนาการของระบบฐานข้อมูล (Evolution of Database Systems)"
429,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
429,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
406,"1. Introduction to Database System","สภาพแวดล้อมของระบบฐานข้อมูล (Database System Environment)"
406,"1. Introduction to Database System","แนวคิดฐานข้อมูล (Database Approach)"
429,"6. Logical Design: Data Model Mapping","Logical design Multivalued2"
429,"6. Logical Design: Data Model Mapping","Logical design N-ary"
429,"6. Logical Design: Data Model Mapping","Logical Design Technique"
406,"2. Database System Concepts and Architecture","คำอธิบายโครงสร้างฐานข้อมูล และข้อมูลในฐานข้อมูล (Schemas & Instances)"
406,"2. Database System Concepts and Architecture","สถาปัตยกรรมของระบบฐานข้อมูล (Database System Architecture)"
406,"2. Database System Concepts and Architecture","สถาปัตยกรรมสำหรับระบบจัดการฐานข้อมูล (Architectures for DBMSs)"
429,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Overlap"
429,"6. Logical Design: Data Model Mapping","Logical design Total Participation and Not Null Constraint"
406,"2. Database System Concepts and Architecture","องค์ประกอบของระบบจัดการฐานข้อมูล (DBMS Component Modules)"
406,"2. Database System Concepts and Architecture","ภาษาสำหรับฐานข้อมูล (Database Languages)"
406,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
406,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
406,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
406,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
466,"6. Logical Design: Data Model Mapping","Logical design Multivalued2"
466,"6. Logical Design: Data Model Mapping","Logical design N-ary"
466,"6. Logical Design: Data Model Mapping","Logical Design Technique"
543,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Total Participation"
543,"6. Logical Design: Data Model Mapping","Logical design Total Participation and Not Null Constraint"
406,"5. Relational Data Model","ตัวดำเนินการสำหรับแบบจำลองเชิงสัมพันธ์ (Operations for the Relational Model)"
406,"5. Relational Data Model","Relational Algebra"
406,"5. Relational Data Model","Relational Calculus"
543,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Overlap"
543,"6. Logical Design: Data Model Mapping","Logical design Multivalued2"
543,"6. Logical Design: Data Model Mapping","Logical design N-ary"
543,"6. Logical Design: Data Model Mapping",การแปลงแบบจำลองอีอี-อาร์ไปสู่แบบจำลองเชิงสัมพันธ์
512,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
512,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
512,"6. Logical Design: Data Model Mapping","Logical design Multivalued2"
512,"6. Logical Design: Data Model Mapping","Logical design N-ary"
543,"1. Introduction to Database System","ข้อดีของระบบจัดการฐานข้อมูล (Advantages of the DBMS)"
512,"6. Logical Design: Data Model Mapping","Logical Design Technique"
512,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Overlap"
512,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Total Participation"
512,"6. Logical Design: Data Model Mapping","Logical design Total Participation and Not Null Constraint"
512,"5. Relational Data Model","Relational Algebra"
488,"2. Database System Concepts and Architecture","สถาปัตยกรรมของระบบฐานข้อมูล (Database System Architecture)"
488,"2. Database System Concepts and Architecture","สถาปัตยกรรมสำหรับระบบจัดการฐานข้อมูล (Architectures for DBMSs)"
488,"2. Database System Concepts and Architecture","องค์ประกอบของระบบจัดการฐานข้อมูล (DBMS Component Modules)"
491,"2. Database System Concepts and Architecture","แบบจำลองข้อมูล (Data Models)"
491,"2. Database System Concepts and Architecture","คำอธิบายโครงสร้างฐานข้อมูล และข้อมูลในฐานข้อมูล (Schemas & Instances)"
491,"2. Database System Concepts and Architecture","สถาปัตยกรรมของระบบฐานข้อมูล (Database System Architecture)"
469,"1. Introduction to Database System","ฟังก์ชันของระบบจัดการฐานข้อมูล (DBMS Functions)"
469,"1. Introduction to Database System","วิวัฒนาการของระบบฐานข้อมูล (Evolution of Database Systems)"
469,"1. Introduction to Database System","สภาพแวดล้อมของระบบฐานข้อมูล (Database System Environment)"
469,"1. Introduction to Database System","แนวคิดฐานข้อมูล (Database Approach)"
469,"1. Introduction to Database System","ข้อดีของระบบจัดการฐานข้อมูล (Advantages of the DBMS)"
491,"2. Database System Concepts and Architecture","สถาปัตยกรรมสำหรับระบบจัดการฐานข้อมูล (Architectures for DBMSs)"
535,"1. Introduction to Database System","แนวคิดฐานข้อมูล (Database Approach)"
535,"1. Introduction to Database System","ข้อดีของระบบจัดการฐานข้อมูล (Advantages of the DBMS)"
469,"2. Database System Concepts and Architecture","แบบจำลองข้อมูล (Data Models)"
546,"1. Introduction to Database System","ข้อมูล ฐานข้อมูล และระบบจัดการฐานข้อมูล (Data, Database, and Database Management System)"
469,"2. Database System Concepts and Architecture","คำอธิบายโครงสร้างฐานข้อมูล และข้อมูลในฐานข้อมูล (Schemas & Instances)"
512,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
469,"2. Database System Concepts and Architecture","สถาปัตยกรรมของระบบฐานข้อมูล (Database System Architecture)"
469,"2. Database System Concepts and Architecture","สถาปัตยกรรมสำหรับระบบจัดการฐานข้อมูล (Architectures for DBMSs)"
469,"2. Database System Concepts and Architecture","องค์ประกอบของระบบจัดการฐานข้อมูล (DBMS Component Modules)"
469,"4. Database Design using EER Model","บทเกริ่นนำ (Introduction)"
491,"2. Database System Concepts and Architecture","องค์ประกอบของระบบจัดการฐานข้อมูล (DBMS Component Modules)"
469,"4. Database Design using EER Model","Superclass/Subclass และ Inheritance"
546,"1. Introduction to Database System","ฟังก์ชันของระบบจัดการฐานข้อมูล (DBMS Functions)"
488,"2. Database System Concepts and Architecture","แบบจำลองข้อมูล (Data Models)"
469,"4. Database Design using EER Model",Specialization/Generalization
469,"4. Database Design using EER Model","Constraints on Specialization and Generalization"
469,"4. Database Design using EER Model","Specialization Hierarchy"
469,"4. Database Design using EER Model","แนวทางของกระบวนการออกแบบสำหรับ EER"
469,"5. Relational Data Model","แนวคิดแบบจำลองเชิงสัมพันธ์ (Relational Model Concepts)"
469,"5. Relational Data Model","เงื่อนไขบังคับของแบบจำลองเชิงสัมพันธ์ (Relational Model Constraints)"
469,"5. Relational Data Model","Schema-based constraints"
469,"5. Relational Data Model","Operation and Transaction Concepts"
401,"6. Logical Design: Data Model Mapping","การแปลงแบบจำลองอี-อาร์ ไปสู่แบบจำลองเชิงสัมพันธ์"
469,"5. Relational Data Model","ตัวดำเนินการสำหรับแบบจำลองเชิงสัมพันธ์ (Operations for the Relational Model)"
469,"5. Relational Data Model","Relational Algebra"
469,"5. Relational Data Model","Relational Calculus"
491,"2. Database System Concepts and Architecture","ภาษาสำหรับฐานข้อมูล (Database Languages)"
546,"1. Introduction to Database System","วิวัฒนาการของระบบฐานข้อมูล (Evolution of Database Systems)"
491,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
491,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
535,"2. Database System Concepts and Architecture","คำอธิบายโครงสร้างฐานข้อมูล และข้อมูลในฐานข้อมูล (Schemas & Instances)"
488,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
546,"1. Introduction to Database System","สภาพแวดล้อมของระบบฐานข้อมูล (Database System Environment)"
488,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
488,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
546,"1. Introduction to Database System","แนวคิดฐานข้อมูล (Database Approach)"
488,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
546,"1. Introduction to Database System","ข้อดีของระบบจัดการฐานข้อมูล (Advantages of the DBMS)"
546,"2. Database System Concepts and Architecture","แบบจำลองข้อมูล (Data Models)"
546,"2. Database System Concepts and Architecture","คำอธิบายโครงสร้างฐานข้อมูล และข้อมูลในฐานข้อมูล (Schemas & Instances)"
546,"2. Database System Concepts and Architecture","สถาปัตยกรรมของระบบฐานข้อมูล (Database System Architecture)"
546,"2. Database System Concepts and Architecture","สถาปัตยกรรมสำหรับระบบจัดการฐานข้อมูล (Architectures for DBMSs)"
546,"2. Database System Concepts and Architecture","องค์ประกอบของระบบจัดการฐานข้อมูล (DBMS Component Modules)"
365,"1. Introduction to Database System","ข้อมูล ฐานข้อมูล และระบบจัดการฐานข้อมูล (Data, Database, and Database Management System)"
546,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
546,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
546,"3. Database Design using ER Model","กระบวนการออกแบบฐานข้อมูล (Database Design Processes)"
465,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Overlap"
546,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
389,"5. Relational Data Model","เงื่อนไขบังคับของแบบจำลองเชิงสัมพันธ์ (Relational Model Constraints)"
389,"5. Relational Data Model","แนวคิดแบบจำลองเชิงสัมพันธ์ (Relational Model Concepts)"
465,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Total Participation"
416,"4. Database Design using EER Model","Superclass/Subclass และ Inheritance"
416,"4. Database Design using EER Model",Specialization/Generalization
465,"6. Logical Design: Data Model Mapping","Logical design Total Participation and Not Null Constraint"
416,"4. Database Design using EER Model","Constraints on Specialization and Generalization"
416,"4. Database Design using EER Model","Specialization Hierarchy"
416,"4. Database Design using EER Model","แนวทางของกระบวนการออกแบบสำหรับ EER"
546,"4. Database Design using EER Model","บทเกริ่นนำ (Introduction)"
546,"4. Database Design using EER Model","Superclass/Subclass และ Inheritance"
546,"4. Database Design using EER Model",Specialization/Generalization
389,"1. Introduction to Database System","ฟังก์ชันของระบบจัดการฐานข้อมูล (DBMS Functions)"
546,"4. Database Design using EER Model","Constraints on Specialization and Generalization"
416,"5. Relational Data Model","Relational Calculus"
482,"1. Introduction to Database System","ฟังก์ชันของระบบจัดการฐานข้อมูล (DBMS Functions)"
482,"1. Introduction to Database System","วิวัฒนาการของระบบฐานข้อมูล (Evolution of Database Systems)"
482,"1. Introduction to Database System","สภาพแวดล้อมของระบบฐานข้อมูล (Database System Environment)"
482,"1. Introduction to Database System","แนวคิดฐานข้อมูล (Database Approach)"
482,"1. Introduction to Database System","ข้อดีของระบบจัดการฐานข้อมูล (Advantages of the DBMS)"
546,"4. Database Design using EER Model","Specialization Hierarchy"
546,"4. Database Design using EER Model","แนวทางของกระบวนการออกแบบสำหรับ EER"
365,"1. Introduction to Database System","ฟังก์ชันของระบบจัดการฐานข้อมูล (DBMS Functions)"
389,"1. Introduction to Database System","วิวัฒนาการของระบบฐานข้อมูล (Evolution of Database Systems)"
546,"5. Relational Data Model","แนวคิดแบบจำลองเชิงสัมพันธ์ (Relational Model Concepts)"
427,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Overlap"
465,"6. Logical Design: Data Model Mapping","การแปลงแบบจำลองอี-อาร์ ไปสู่แบบจำลองเชิงสัมพันธ์"
546,"5. Relational Data Model","เงื่อนไขบังคับของแบบจำลองเชิงสัมพันธ์ (Relational Model Constraints)"
389,"5. Relational Data Model","Schema-based constraints"
546,"5. Relational Data Model","Schema-based constraints"
389,"5. Relational Data Model","Operation and Transaction Concepts"
546,"5. Relational Data Model","Operation and Transaction Concepts"
420,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Overlap"
178,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Overlap"
389,"5. Relational Data Model","ตัวดำเนินการสำหรับแบบจำลองเชิงสัมพันธ์ (Operations for the Relational Model)"
389,"5. Relational Data Model","Relational Algebra"
389,"5. Relational Data Model","Relational Calculus"
546,"5. Relational Data Model","ตัวดำเนินการสำหรับแบบจำลองเชิงสัมพันธ์ (Operations for the Relational Model)"
546,"5. Relational Data Model","Relational Algebra"
546,"5. Relational Data Model","Relational Calculus"
546,"6. Logical Design: Data Model Mapping","การแปลงแบบจำลองอี-อาร์ ไปสู่แบบจำลองเชิงสัมพันธ์"
522,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Overlap"
178,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Total Participation"
420,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Total Participation"
178,"6. Logical Design: Data Model Mapping","Logical design Total Participation and Not Null Constraint"
522,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Total Participation"
546,"6. Logical Design: Data Model Mapping",การแปลงแบบจำลองอีอี-อาร์ไปสู่แบบจำลองเชิงสัมพันธ์
482,"2. Database System Concepts and Architecture","สถาปัตยกรรมของระบบฐานข้อมูล (Database System Architecture)"
420,"6. Logical Design: Data Model Mapping","Logical design Total Participation and Not Null Constraint"
482,"2. Database System Concepts and Architecture","สถาปัตยกรรมสำหรับระบบจัดการฐานข้อมูล (Architectures for DBMSs)"
546,"6. Logical Design: Data Model Mapping","ประเภทของข้อมูล (Data Types)"
482,"2. Database System Concepts and Architecture","องค์ประกอบของระบบจัดการฐานข้อมูล (DBMS Component Modules)"
546,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
546,"6. Logical Design: Data Model Mapping","Logical design Multivalued1"
389,"1. Introduction to Database System","ข้อดีของระบบจัดการฐานข้อมูล (Advantages of the DBMS)"
389,"1. Introduction to Database System","สภาพแวดล้อมของระบบฐานข้อมูล (Database System Environment)"
546,"6. Logical Design: Data Model Mapping","Logical design Multivalued2"
389,"2. Database System Concepts and Architecture","แบบจำลองข้อมูล (Data Models)"
389,"2. Database System Concepts and Architecture","คำอธิบายโครงสร้างฐานข้อมูล และข้อมูลในฐานข้อมูล (Schemas & Instances)"
389,"2. Database System Concepts and Architecture","สถาปัตยกรรมของระบบฐานข้อมูล (Database System Architecture)"
469,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Overlap"
546,"6. Logical Design: Data Model Mapping","Logical design N-ary"
389,"2. Database System Concepts and Architecture","ภาษาสำหรับฐานข้อมูล (Database Languages)"
389,"2. Database System Concepts and Architecture","องค์ประกอบของระบบจัดการฐานข้อมูล (DBMS Component Modules)"
480,"2. Database System Concepts and Architecture","องค์ประกอบของระบบจัดการฐานข้อมูล (DBMS Component Modules)"
389,"2. Database System Concepts and Architecture","สถาปัตยกรรมสำหรับระบบจัดการฐานข้อมูล (Architectures for DBMSs)"
389,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
469,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Total Participation"
469,"6. Logical Design: Data Model Mapping","Logical design Total Participation and Not Null Constraint"
454,"1. Introduction to Database System","วิวัฒนาการของระบบฐานข้อมูล (Evolution of Database Systems)"
365,"5. Relational Data Model","เงื่อนไขบังคับของแบบจำลองเชิงสัมพันธ์ (Relational Model Constraints)"
365,"5. Relational Data Model","Schema-based constraints"
454,"1. Introduction to Database System","สภาพแวดล้อมของระบบฐานข้อมูล (Database System Environment)"
522,"6. Logical Design: Data Model Mapping","Logical design Total Participation and Not Null Constraint"
365,"5. Relational Data Model","Operation and Transaction Concepts"
395,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Overlap"
395,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Total Participation"
395,"6. Logical Design: Data Model Mapping","Logical design Total Participation and Not Null Constraint"
454,"2. Database System Concepts and Architecture","แบบจำลองข้อมูล (Data Models)"
365,"5. Relational Data Model","ตัวดำเนินการสำหรับแบบจำลองเชิงสัมพันธ์ (Operations for the Relational Model)"
365,"5. Relational Data Model","Relational Algebra"
454,"2. Database System Concepts and Architecture","คำอธิบายโครงสร้างฐานข้อมูล และข้อมูลในฐานข้อมูล (Schemas & Instances)"
454,"2. Database System Concepts and Architecture","สถาปัตยกรรมสำหรับระบบจัดการฐานข้อมูล (Architectures for DBMSs)"
454,"2. Database System Concepts and Architecture","องค์ประกอบของระบบจัดการฐานข้อมูล (DBMS Component Modules)"
454,"2. Database System Concepts and Architecture","ภาษาสำหรับฐานข้อมูล (Database Languages)"
454,"3. Database Design using ER Model",ความสำคัญของการออกแบบฐานข้อมูล
454,"3. Database Design using ER Model",เป้าหมายการออกแบบฐานข้อมูล
454,"3. Database Design using ER Model","การจำลองข้อมูลโดยใช้ Entity Relationship (ER) Model"
515,"1. Introduction to Database System","ฟังก์ชันของระบบจัดการฐานข้อมูล (DBMS Functions)"
514,"1. Introduction to Database System","ข้อมูล ฐานข้อมูล และระบบจัดการฐานข้อมูล (Data, Database, and Database Management System)"
454,"4. Database Design using EER Model","Superclass/Subclass และ Inheritance"
499,"6. Logical Design: Data Model Mapping","Logical design Superclass Subclass Overlap"
515,"1. Introduction to Database System","วิวัฒนาการของระบบฐานข้อมูล (Evolution of Database Systems)"
515,"1. Introduction to Database System","สภาพแวดล้อมของระบบฐานข้อมูล (Database System Environment)"
499,"6. Logical Design: Data Model Mapping","Logical Design Technique"
454,"6. Logical Design: Data Model Mapping","สรุปการเลือกใช้ประเภทข้อมูลใน 5 นาที"
408,"6. Logical Design: Data Model Mapping","การแปลงแบบจำลองอี-อาร์ ไปสู่แบบจำลองเชิงสัมพันธ์"
347,"6. Logical Design: Data Model Mapping","Logical design Total Participation and Not Null Constraint"
